unix_s,iso,current_a,current_note,t1_freezer_f,t2_fridge_f,res1_ohm,res2_ohm,fault,relay_cmd,current_stale,compressor_on
1785743071.027,2026-08-03T03:44:31.026,0.760,,-10.365,36.385,907.69,1009.52,0,1,0,1
1785743072.027,2026-08-03T03:44:32.026,0.755,,-10.365,36.264,907.69,1009.26,0,1,0,1
1785743073.027,2026-08-03T03:44:33.026,0.755,,-10.365,36.264,907.69,1009.26,0,1,0,1
1785743074.027,2026-08-03T03:44:34.026,0.771,,-10.365,36.567,907.69,1009.91,0,1,0,1
1785743075.027,2026-08-03T03:44:35.027,0.774,,-10.365,36.264,907.69,1009.26,0,1,0,1
1785743076.027,2026-08-03T03:44:36.026,0.764,,-10.425,36.446,907.56,1009.65,0,1,0,1
1785743077.027,2026-08-03T03:44:37.026,0.758,,-10.425,36.385,907.56,1009.52,0,1,0,1
1785743078.027,2026-08-03T03:44:38.026,0.757,,-10.425,36.385,907.56,1009.52,0,1,0,1
1785743079.027,2026-08-03T03:44:39.026,0.776,,-10.305,36.567,907.82,1009.91,0,1,0,1
1785743080.027,2026-08-03T03:44:40.026,0.764,,-10.605,36.385,907.16,1009.52,0,1,0,1
1785743081.027,2026-08-03T03:44:41.026,0.759,,-10.125,36.264,908.21,1009.26,0,1,0,1
1785743082.027,2026-08-03T03:44:42.026,0.777,,-10.485,36.506,907.42,1009.78,0,1,0,1
1785743083.027,2026-08-03T03:44:43.026,0.768,,-10.485,36.506,907.42,1009.78,0,1,0,1
1785743084.027,2026-08-03T03:44:44.026,0.758,,-10.845,36.385,906.64,1009.52,0,1,0,1
1785743085.027,2026-08-03T03:44:45.026,0.757,,-10.125,36.446,908.21,1009.65,0,1,0,1
1785743086.027,2026-08-03T03:44:46.026,0.762,,-10.305,36.506,907.82,1009.78,0,1,0,1
1785743087.027,2026-08-03T03:44:47.026,0.765,,-10.185,36.446,908.08,1009.65,0,1,0,1
1785743088.027,2026-08-03T03:44:48.026,0.755,,-10.185,36.446,908.08,1009.65,0,1,0,1
1785743089.027,2026-08-03T03:44:49.026,0.762,,-10.365,36.325,907.69,1009.39,0,1,0,1
1785743090.027,2026-08-03T03:44:50.026,0.771,,-10.365,36.325,907.69,1009.39,0,1,0,1
1785743091.027,2026-08-03T03:44:51.026,0.772,,-10.185,36.385,908.08,1009.52,0,1,0,1
1785743092.027,2026-08-03T03:44:52.026,0.767,,-10.845,36.325,906.64,1009.39,0,1,0,1
1785743093.027,2026-08-03T03:44:53.026,0.764,,-10.245,36.325,907.95,1009.39,0,1,0,1
1785743094.027,2026-08-03T03:44:54.026,0.765,,-10.725,36.446,906.90,1009.65,0,1,0,1
1785743095.027,2026-08-03T03:44:55.026,0.764,,-10.725,36.446,906.90,1009.65,0,1,0,1
1785743096.027,2026-08-03T03:44:56.026,0.771,,-10.485,36.204,907.42,1009.12,0,1,0,1
1785743097.027,2026-08-03T03:44:57.026,0.773,,-10.185,36.325,908.08,1009.39,0,1,0,1
1785743098.027,2026-08-03T03:44:58.026,0.763,,-10.545,36.264,907.29,1009.26,0,1,0,1
1785743099.027,2026-08-03T03:44:59.026,0.774,,-10.185,36.385,908.08,1009.52,0,1,0,1
1785743100.027,2026-08-03T03:45:00.026,0.766,,-10.185,36.385,908.08,1009.52,0,1,0,1
1785743101.027,2026-08-03T03:45:01.026,0.750,,-10.785,36.446,906.77,1009.65,0,1,0,1
1785743102.027,2026-08-03T03:45:02.026,0.759,,-10.305,36.325,907.82,1009.39,0,1,0,1
1785743103.027,2026-08-03T03:45:03.026,0.760,,-10.185,36.506,908.08,1009.78,0,1,0,1
1785743104.027,2026-08-03T03:45:04.026,0.764,,-10.605,36.446,907.16,1009.65,0,1,0,1
1785743105.027,2026-08-03T03:45:05.026,0.765,,-10.245,36.446,907.95,1009.65,0,1,0,1
1785743106.027,2026-08-03T03:45:06.026,0.768,,-10.605,36.325,907.16,1009.39,0,1,0,1
1785743107.027,2026-08-03T03:45:07.026,0.764,,-10.605,36.325,907.16,1009.39,0,1,0,1
1785743108.027,2026-08-03T03:45:08.026,0.765,,-10.305,36.506,907.82,1009.78,0,1,0,1
1785743109.027,2026-08-03T03:45:09.026,0.765,,-10.485,36.506,907.42,1009.78,0,1,0,1
1785743110.027,2026-08-03T03:45:10.026,0.770,,-10.725,36.446,906.90,1009.65,0,1,0,1
1785743111.027,2026-08-03T03:45:11.026,0.763,,-10.365,36.506,907.69,1009.78,0,1,0,1
1785743112.027,2026-08-03T03:45:12.026,0.774,,-10.665,36.385,907.03,1009.52,0,1,0,1
1785743113.027,2026-08-03T03:45:13.026,0.771,,-10.425,36.325,907.56,1009.39,0,1,0,1
1785743114.027,2026-08-03T03:45:14.026,0.764,,-10.425,36.325,907.56,1009.39,0,1,0,1
1785743115.027,2026-08-03T03:45:15.026,0.771,,-10.545,36.506,907.29,1009.78,0,1,0,1
1785743116.027,2026-08-03T03:45:16.026,0.775,,-10.185,36.446,908.08,1009.65,0,1,0,1
1785743117.027,2026-08-03T03:45:17.026,0.773,,-10.665,36.446,907.03,1009.65,0,1,0,1
1785743118.027,2026-08-03T03:45:18.026,0.753,,-10.665,36.446,907.03,1009.65,0,1,0,1
1785743119.027,2026-08-03T03:45:19.026,0.757,,-10.665,36.446,907.03,1009.65,0,1,0,1
1785743120.027,2026-08-03T03:45:20.026,0.758,,-10.365,36.325,907.69,1009.39,0,1,0,1
1785743121.027,2026-08-03T03:45:21.026,0.765,,-10.485,36.385,907.42,1009.52,0,1,0,1
1785743122.027,2026-08-03T03:45:22.026,0.765,,-10.065,36.204,908.34,1009.12,0,1,0,1
1785743123.027,2026-08-03T03:45:23.026,0.753,,-10.665,36.385,907.03,1009.52,0,1,0,1
1785743124.027,2026-08-03T03:45:24.026,0.755,,-10.665,36.385,907.03,1009.52,0,1,0,1
1785743125.027,2026-08-03T03:45:25.026,0.764,,-10.485,36.385,907.42,1009.52,0,1,0,1
1785743126.027,2026-08-03T03:45:26.026,0.763,,-10.245,36.567,907.95,1009.91,0,1,0,1
1785743127.027,2026-08-03T03:45:27.026,0.752,,-10.785,36.264,906.77,1009.26,0,1,0,1
1785743128.027,2026-08-03T03:45:28.026,0.764,,-10.245,36.385,907.95,1009.52,0,1,0,1
1785743129.027,2026-08-03T03:45:29.026,0.760,,-10.245,36.385,907.95,1009.52,0,1,0,1
1785743130.027,2026-08-03T03:45:30.026,0.762,,-10.185,36.385,908.08,1009.52,0,1,0,1
1785743131.027,2026-08-03T03:45:31.026,0.760,,-10.185,36.385,908.08,1009.52,0,1,0,1
1785743132.027,2026-08-03T03:45:32.026,0.754,,-10.545,36.506,907.29,1009.78,0,1,0,1
1785743133.027,2026-08-03T03:45:33.026,0.771,,-10.185,36.204,908.08,1009.12,0,1,0,1
1785743134.027,2026-08-03T03:45:34.026,0.771,,-10.605,36.385,907.16,1009.52,0,1,0,1
1785743135.027,2026-08-03T03:45:35.026,0.768,,-10.785,36.506,906.77,1009.78,0,1,0,1
1785743136.027,2026-08-03T03:45:36.026,0.757,,-10.785,36.506,906.77,1009.78,0,1,0,1
1785743137.027,2026-08-03T03:45:37.026,0.767,,-10.125,36.446,908.21,1009.65,0,1,0,1
1785743138.027,2026-08-03T03:45:38.026,0.774,,-10.125,36.385,908.21,1009.52,0,1,0,1
1785743139.027,2026-08-03T03:45:39.026,0.762,,-10.785,36.385,906.77,1009.52,0,1,0,1
1785743140.027,2026-08-03T03:45:40.026,0.754,,-10.545,36.385,907.29,1009.52,0,1,0,1
1785743141.027,2026-08-03T03:45:41.026,0.761,,-10.785,36.385,906.77,1009.52,0,1,0,1
1785743142.027,2026-08-03T03:45:42.026,0.767,,-10.245,36.506,907.95,1009.78,0,1,0,1
1785743143.027,2026-08-03T03:45:43.026,0.760,,-10.245,36.506,907.95,1009.78,0,1,0,1
1785743144.027,2026-08-03T03:45:44.026,0.770,,-10.845,36.446,906.64,1009.65,0,1,0,1
1785743145.027,2026-08-03T03:45:45.026,0.757,,-10.245,36.325,907.95,1009.39,0,1,0,1
1785743146.027,2026-08-03T03:45:46.026,0.762,,-10.425,36.385,907.56,1009.52,0,1,0,1
1785743147.027,2026-08-03T03:45:47.026,0.768,,-10.365,36.325,907.69,1009.39,0,1,0,1
1785743148.027,2026-08-03T03:45:48.026,0.772,,-10.365,36.325,907.69,1009.39,0,1,0,1
1785743149.027,2026-08-03T03:45:49.026,0.777,,-10.365,36.385,907.69,1009.52,1,1,0,1
1785743150.027,2026-08-03T03:45:50.026,0.763,,-10.185,36.385,908.08,1009.52,0,1,0,1
1785743151.027,2026-08-03T03:45:51.026,0.769,,-10.125,36.446,908.21,1009.65,0,1,0,1
1785743152.027,2026-08-03T03:45:52.026,0.771,,-10.845,36.385,906.64,1009.52,0,1,0,1
1785743153.027,2026-08-03T03:45:53.026,0.774,,-10.845,36.385,906.64,1009.52,0,1,0,1
1785743154.027,2026-08-03T03:45:54.026,0.756,,-10.245,36.385,907.95,1009.52,0,1,0,1
1785743155.027,2026-08-03T03:45:55.026,0.757,,-10.365,36.385,907.69,1009.52,0,1,0,1
1785743156.027,2026-08-03T03:45:56.026,0.750,,-10.725,36.627,906.90,1010.04,0,1,0,1
1785743157.027,2026-08-03T03:45:57.026,0.748,,-10.365,36.385,907.69,1009.52,0,1,0,1
1785743158.027,2026-08-03T03:45:58.026,0.756,,-10.365,36.385,907.69,1009.52,0,1,0,1
1785743159.027,2026-08-03T03:45:59.026,0.770,,-10.305,36.325,907.82,1009.39,0,1,0,1
1785743160.027,2026-08-03T03:46:00.026,0.770,,-10.305,36.325,907.82,1009.39,0,1,0,1
1785743161.027,2026-08-03T03:46:01.026,0.770,,-10.725,36.325,906.90,1009.39,1,1,0,1
1785743162.027,2026-08-03T03:46:02.026,0.769,,-10.425,36.204,907.56,1009.12,0,1,0,1
1785743163.027,2026-08-03T03:46:03.026,0.771,,-10.845,36.385,906.64,1009.52,0,1,0,1
1785743164.027,2026-08-03T03:46:04.026,0.766,,-10.305,36.446,907.82,1009.65,0,1,0,1
1785743165.027,2026-08-03T03:46:05.026,0.775,,-10.305,36.446,907.82,1009.65,0,1,0,1
1785743166.027,2026-08-03T03:46:06.026,0.778,,-10.545,36.325,907.29,1009.39,0,1,0,1
1785743167.027,2026-08-03T03:46:07.026,0.765,,-10.845,36.264,906.64,1009.26,0,1,0,1
1785743168.027,2026-08-03T03:46:08.026,0.756,,-10.305,36.385,907.82,1009.52,0,1,0,1
1785743169.027,2026-08-03T03:46:09.026,0.754,,-10.785,36.264,906.77,1009.26,0,1,0,1
1785743170.027,2026-08-03T03:46:10.026,0.748,,-10.785,36.264,906.77,1009.26,0,1,0,1
1785743171.027,2026-08-03T03:46:11.026,0.757,,-10.245,36.264,907.95,1009.26,0,1,0,1
1785743172.027,2026-08-03T03:46:12.026,0.759,,-10.245,36.264,907.95,1009.26,0,1,0,1
1785743173.027,2026-08-03T03:46:13.026,0.748,,-10.425,36.325,907.56,1009.39,0,1,0,1
1785743174.027,2026-08-03T03:46:14.026,0.749,,-10.365,36.385,907.69,1009.52,0,1,0,1
1785743175.027,2026-08-03T03:46:15.026,0.748,,-10.725,36.204,906.90,1009.12,0,1,0,1
1785743176.027,2026-08-03T03:46:16.026,0.756,,-10.305,36.446,907.82,1009.65,0,1,0,1
1785743177.027,2026-08-03T03:46:17.026,0.760,,-10.305,36.446,907.82,1009.65,0,1,0,1
1785743178.027,2026-08-03T03:46:18.026,0.776,,-10.785,36.385,906.77,1009.52,0,1,0,1
1785743179.027,2026-08-03T03:46:19.026,0.776,,-10.185,36.325,908.08,1009.39,0,1,0,1
1785743180.027,2026-08-03T03:46:20.026,0.764,,-10.905,36.264,906.51,1009.26,0,1,0,1
1785743181.027,2026-08-03T03:46:21.026,0.763,,-10.245,36.446,907.95,1009.65,0,1,0,1
1785743182.027,2026-08-03T03:46:22.026,0.752,,-10.245,36.446,907.95,1009.65,0,1,0,1
1785743183.027,2026-08-03T03:46:23.026,0.761,,-10.605,36.385,907.16,1009.52,0,1,0,1
1785743184.027,2026-08-03T03:46:24.026,0.748,,-10.425,36.446,907.56,1009.65,0,1,0,1
1785743185.027,2026-08-03T03:46:25.026,0.759,,-10.245,36.264,907.95,1009.26,0,1,0,1
1785743186.027,2026-08-03T03:46:26.026,0.754,,-10.725,36.385,906.90,1009.52,0,1,0,1
1785743187.027,2026-08-03T03:46:27.026,0.765,,-10.725,36.385,906.90,1009.52,0,1,0,1
1785743188.027,2026-08-03T03:46:28.026,0.760,,-10.305,36.446,907.82,1009.65,0,1,0,1
1785743189.027,2026-08-03T03:46:29.026,0.766,,-10.665,36.264,907.03,1009.26,0,1,0,1
1785743190.027,2026-08-03T03:46:30.026,0.776,,-10.365,36.264,907.69,1009.26,0,1,0,1
1785743191.027,2026-08-03T03:46:31.026,0.763,,-10.605,36.385,907.16,1009.52,0,1,0,1
1785743192.027,2026-08-03T03:46:32.026,0.769,,-10.605,36.204,907.16,1009.12,0,1,0,1
1785743193.027,2026-08-03T03:46:33.026,0.772,,-10.245,36.385,907.95,1009.52,0,1,0,1
1785743194.027,2026-08-03T03:46:34.026,0.755,,-10.245,36.385,907.95,1009.52,0,1,0,1
1785743195.027,2026-08-03T03:46:35.026,0.766,,-10.425,36.325,907.56,1009.39,0,1,0,1
1785743196.027,2026-08-03T03:46:36.026,0.765,,-10.365,36.325,907.69,1009.39,0,1,0,1
1785743197.027,2026-08-03T03:46:37.026,0.749,,-10.845,36.385,906.64,1009.52,0,1,0,1
1785743198.027,2026-08-03T03:46:38.026,0.761,,-10.485,36.385,907.42,1009.52,0,1,0,1
1785743199.027,2026-08-03T03:46:39.026,0.758,,-10.485,36.385,907.42,1009.52,0,1,0,1
1785743200.027,2026-08-03T03:46:40.026,0.753,,-10.785,36.446,906.77,1009.65,0,1,0,1
1785743201.027,2026-08-03T03:46:41.026,0.740,,-10.365,36.446,907.69,1009.65,0,1,0,1
1785743202.027,2026-08-03T03:46:42.026,0.755,,-10.725,36.083,906.90,1008.86,0,1,0,1
1785743203.027,2026-08-03T03:46:43.026,0.762,,-10.065,36.325,908.34,1009.39,0,1,0,1
1785743204.027,2026-08-03T03:46:44.026,0.751,,-10.365,36.567,907.69,1009.91,0,1,0,1
1785743205.027,2026-08-03T03:46:45.026,0.751,,-10.485,36.325,907.42,1009.39,0,1,0,1
1785743206.027,2026-08-03T03:46:46.026,0.764,,-10.485,36.325,907.42,1009.39,0,1,0,1
1785743207.027,2026-08-03T03:46:47.026,0.766,,-10.305,36.446,907.82,1009.65,0,1,0,1
1785743208.027,2026-08-03T03:46:48.026,0.755,,-10.665,36.506,907.03,1009.78,0,1,0,1
1785743209.027,2026-08-03T03:46:49.026,0.757,,-10.545,36.325,907.29,1009.39,0,1,0,1
1785743210.027,2026-08-03T03:46:50.026,0.773,,-10.845,36.325,906.64,1009.39,0,1,0,1
1785743211.027,2026-08-03T03:46:51.026,0.770,,-10.845,36.325,906.64,1009.39,0,1,0,1
1785743212.027,2026-08-03T03:46:52.026,0.771,,-10.125,36.385,908.21,1009.52,0,1,0,1
1785743213.027,2026-08-03T03:46:53.026,0.764,,-10.365,36.325,907.69,1009.39,0,1,0,1
1785743214.027,2026-08-03T03:46:54.026,0.768,,-10.845,36.325,906.64,1009.39,0,1,0,1
1785743215.027,2026-08-03T03:46:55.026,0.774,,-10.485,36.325,907.42,1009.39,0,1,0,1
1785743216.027,2026-08-03T03:46:56.026,0.766,,-10.485,36.325,907.42,1009.39,0,1,0,1
1785743217.027,2026-08-03T03:46:57.026,0.761,,-10.665,36.325,907.03,1009.39,0,1,0,1
1785743218.027,2026-08-03T03:46:58.026,0.768,,-10.665,36.325,907.03,1009.39,0,1,0,1
1785743219.027,2026-08-03T03:46:59.026,0.757,,-10.785,36.325,906.77,1009.39,0,1,0,1
1785743220.027,2026-08-03T03:47:00.026,0.750,,-10.425,36.506,907.56,1009.78,0,1,0,1
1785743221.027,2026-08-03T03:47:01.026,0.748,,-10.665,36.325,907.03,1009.39,0,1,0,1
1785743222.027,2026-08-03T03:47:02.026,0.753,,-10.245,36.325,907.95,1009.39,0,1,0,1
1785743223.027,2026-08-03T03:47:03.026,0.757,,-10.245,36.325,907.95,1009.39,0,1,0,1
1785743224.027,2026-08-03T03:47:04.026,0.760,,-10.425,36.385,907.56,1009.52,0,1,0,1
1785743225.027,2026-08-03T03:47:05.026,0.760,,-10.425,36.385,907.56,1009.52,0,1,0,1
1785743226.027,2026-08-03T03:47:06.026,0.765,,-10.245,36.385,907.95,1009.52,1,1,0,1
1785743227.027,2026-08-03T03:47:07.026,0.756,,-10.185,36.385,908.08,1009.52,0,1,0,1
1785743228.027,2026-08-03T03:47:08.026,0.762,,-10.185,36.385,908.08,1009.52,0,1,0,1
1785743229.027,2026-08-03T03:47:09.026,0.767,,-10.605,36.204,907.16,1009.12,0,1,0,1
1785743230.027,2026-08-03T03:47:10.026,0.763,,-10.605,36.204,907.16,1009.12,0,1,0,1
1785743231.027,2026-08-03T03:47:11.026,0.769,,-10.365,36.506,907.69,1009.78,0,1,0,1
1785743232.027,2026-08-03T03:47:12.026,0.763,,-10.665,36.506,907.03,1009.78,0,1,0,1
1785743233.027,2026-08-03T03:47:13.026,0.766,,-10.305,36.264,907.82,1009.26,0,1,0,1
1785743234.027,2026-08-03T03:47:14.026,0.752,,-10.785,36.567,906.77,1009.91,0,1,0,1
1785743235.027,2026-08-03T03:47:15.026,0.779,,-10.785,36.567,906.77,1009.91,0,1,0,1
1785743236.027,2026-08-03T03:47:16.026,0.771,,-10.425,36.325,907.56,1009.39,0,1,0,1
1785743237.027,2026-08-03T03:47:17.026,0.765,,-10.485,36.264,907.42,1009.26,0,1,0,1
1785743238.027,2026-08-03T03:47:18.026,0.760,,-10.305,36.567,907.82,1009.91,0,1,0,1
1785743239.027,2026-08-03T03:47:19.026,0.755,,-10.785,36.325,906.77,1009.39,1,1,0,1
1785743240.027,2026-08-03T03:47:20.026,0.771,,-10.785,36.325,906.77,1009.39,1,1,0,1
1785743241.027,2026-08-03T03:47:21.026,0.759,,-10.665,36.264,907.03,1009.26,0,1,0,1
1785743242.027,2026-08-03T03:47:22.026,0.764,,-10.125,36.385,908.21,1009.52,1,1,0,1
1785743243.027,2026-08-03T03:47:23.026,0.755,,-10.905,36.385,906.51,1009.52,0,1,0,1
1785743244.027,2026-08-03T03:47:24.026,0.751,,-10.485,36.385,907.42,1009.52,0,1,0,1
1785743245.027,2026-08-03T03:47:25.026,0.763,,-10.485,36.385,907.42,1009.52,0,1,0,1
1785743246.027,2026-08-03T03:47:26.026,0.759,,-10.365,36.385,907.69,1009.52,0,1,0,1
1785743247.027,2026-08-03T03:47:27.026,0.747,,-10.365,36.385,907.69,1009.52,0,1,0,1
1785743248.027,2026-08-03T03:47:28.026,0.746,,-10.725,36.264,906.90,1009.26,0,1,0,1
1785743249.027,2026-08-03T03:47:29.026,0.755,,-10.425,36.325,907.56,1009.39,0,1,0,1
1785743250.027,2026-08-03T03:47:30.026,0.765,,-10.845,36.325,906.64,1009.39,0,1,0,1
1785743251.027,2026-08-03T03:47:31.026,0.756,,-10.485,36.264,907.42,1009.26,0,1,0,1
1785743252.027,2026-08-03T03:47:32.026,0.752,,-10.485,36.264,907.42,1009.26,0,1,0,1
1785743253.027,2026-08-03T03:47:33.026,0.765,,-10.365,36.325,907.69,1009.39,0,1,0,1
1785743254.027,2026-08-03T03:47:34.026,0.761,,-10.845,36.385,906.64,1009.52,0,1,0,1
1785743255.027,2026-08-03T03:47:35.026,0.769,,-10.365,36.325,907.69,1009.39,0,1,0,1
1785743256.027,2026-08-03T03:47:36.026,0.765,,-10.665,36.325,907.03,1009.39,0,1,0,1
1785743257.027,2026-08-03T03:47:37.026,0.761,,-10.665,36.325,907.03,1009.39,0,1,0,1
1785743258.027,2026-08-03T03:47:38.026,0.759,,-10.845,36.446,906.64,1009.65,0,1,0,1
1785743259.027,2026-08-03T03:47:39.026,0.757,,-10.845,36.446,906.64,1009.65,0,1,0,1
1785743260.027,2026-08-03T03:47:40.026,0.772,,-10.305,36.446,907.82,1009.65,0,1,0,1
1785743261.027,2026-08-03T03:47:41.026,0.767,,-10.545,36.446,907.29,1009.65,0,1,0,1
1785743262.027,2026-08-03T03:47:42.026,0.765,,-10.185,36.385,908.08,1009.52,0,1,0,1
1785743263.027,2026-08-03T03:47:43.026,0.778,,-10.605,36.446,907.16,1009.65,0,1,0,1
1785743264.027,2026-08-03T03:47:44.026,0.766,,-10.605,36.446,907.16,1009.65,0,1,0,1
1785743265.027,2026-08-03T03:47:45.026,0.758,,-10.245,36.204,907.95,1009.12,0,1,0,1
1785743266.027,2026-08-03T03:47:46.026,0.766,,-10.845,36.385,906.64,1009.52,0,1,0,1
1785743267.027,2026-08-03T03:47:47.026,0.752,,-10.245,36.325,907.95,1009.39,0,1,0,1
1785743268.027,2026-08-03T03:47:48.026,0.756,,-10.365,36.385,907.69,1009.52,0,1,0,1
1785743269.027,2026-08-03T03:47:49.026,0.758,,-10.365,36.385,907.69,1009.52,0,1,0,1
1785743270.027,2026-08-03T03:47:50.026,0.764,,-10.365,36.385,907.69,1009.52,0,1,0,1
1785743271.027,2026-08-03T03:47:51.026,0.772,,-10.485,36.264,907.42,1009.26,0,1,0,1
1785743272.027,2026-08-03T03:47:52.026,0.773,,-10.905,36.325,906.51,1009.39,0,1,0,1
1785743273.027,2026-08-03T03:47:53.026,0.765,,-10.725,36.446,906.90,1009.65,0,1,0,1
1785743274.027,2026-08-03T03:47:54.026,0.762,,-10.725,36.446,906.90,1009.65,0,1,0,1
1785743275.027,2026-08-03T03:47:55.026,0.776,,-10.365,36.446,907.69,1009.65,0,1,0,1
1785743276.027,2026-08-03T03:47:56.026,0.758,,-10.365,36.446,907.69,1009.65,0,1,0,1
1785743277.027,2026-08-03T03:47:57.026,0.767,,-10.845,36.264,906.64,1009.26,0,1,0,1
1785743278.027,2026-08-03T03:47:58.026,0.754,,-10.605,36.264,907.16,1009.26,0,1,0,1
1785743279.027,2026-08-03T03:47:59.026,0.750,,-10.665,36.385,907.03,1009.52,0,1,0,1
1785743280.027,2026-08-03T03:48:00.026,0.758,,-10.425,36.325,907.56,1009.39,0,1,0,1
1785743281.027,2026-08-03T03:48:01.026,0.762,,-10.425,36.325,907.56,1009.39,0,1,0,1
1785743282.027,2026-08-03T03:48:02.026,0.761,,-10.665,36.385,907.03,1009.52,0,1,0,1
1785743283.027,2026-08-03T03:48:03.026,0.769,,-10.605,36.264,907.16,1009.26,0,1,0,1
1785743284.027,2026-08-03T03:48:04.026,0.757,,-10.305,36.325,907.82,1009.39,0,1,0,1
1785743285.027,2026-08-03T03:48:05.026,0.763,,-10.365,36.264,907.69,1009.26,0,1,0,1
1785743286.027,2026-08-03T03:48:06.026,0.760,,-10.365,36.264,907.69,1009.26,0,1,0,1
1785743287.027,2026-08-03T03:48:07.026,0.769,,-10.545,36.506,907.29,1009.78,0,1,0,1
1785743288.027,2026-08-03T03:48:08.026,0.778,,-10.545,36.506,907.29,1009.78,0,1,0,1
1785743289.027,2026-08-03T03:48:09.026,0.768,,-10.305,36.325,907.82,1009.39,0,1,0,1
1785743290.027,2026-08-03T03:48:10.026,0.759,,-10.365,36.385,907.69,1009.52,0,1,0,1
1785743291.027,2026-08-03T03:48:11.026,0.773,,-10.665,36.567,907.03,1009.91,0,1,0,1
1785743292.027,2026-08-03T03:48:12.026,0.760,,-10.725,36.385,906.90,1009.52,0,1,0,1
1785743293.027,2026-08-03T03:48:13.026,0.756,,-10.725,36.385,906.90,1009.52,0,1,0,1
1785743294.027,2026-08-03T03:48:14.026,0.764,,-10.305,36.385,907.82,1009.52,0,1,0,1
1785743295.027,2026-08-03T03:48:15.026,0.762,,-10.485,36.446,907.42,1009.65,0,1,0,1
1785743296.027,2026-08-03T03:48:16.026,0.763,,-10.545,36.325,907.29,1009.39,0,1,0,1
1785743297.027,2026-08-03T03:48:17.026,0.761,,-10.605,36.264,907.16,1009.26,0,1,0,1
1785743298.027,2026-08-03T03:48:18.026,0.766,,-10.605,36.264,907.16,1009.26,0,1,0,1
1785743299.027,2026-08-03T03:48:19.026,0.767,,-10.485,36.567,907.42,1009.91,0,1,0,1
1785743300.027,2026-08-03T03:48:20.026,0.764,,-10.305,36.325,907.82,1009.39,0,1,0,1
1785743301.027,2026-08-03T03:48:21.026,0.760,,-10.665,36.264,907.03,1009.26,0,1,0,1
1785743302.027,2026-08-03T03:48:22.026,0.762,,-10.785,36.385,906.77,1009.52,0,1,0,1
1785743303.027,2026-08-03T03:48:23.026,0.769,,-10.785,36.385,906.77,1009.52,0,1,0,1
1785743304.027,2026-08-03T03:48:24.026,0.768,,-10.965,36.204,906.38,1009.12,0,1,0,1
1785743305.027,2026-08-03T03:48:25.026,0.766,,-10.965,36.204,906.38,1009.12,0,1,0,1
1785743306.027,2026-08-03T03:48:26.026,0.756,,-10.545,36.264,907.29,1009.26,0,1,0,1
1785743307.027,2026-08-03T03:48:27.026,0.770,,-10.365,36.204,907.69,1009.12,0,1,0,1
1785743308.027,2026-08-03T03:48:28.026,0.772,,-10.725,36.385,906.90,1009.52,0,1,0,1
1785743309.027,2026-08-03T03:48:29.026,0.771,,-10.605,36.325,907.16,1009.39,0,1,0,1
1785743310.027,2026-08-03T03:48:30.026,0.770,,-10.605,36.325,907.16,1009.39,0,1,0,1
1785743311.027,2026-08-03T03:48:31.026,0.769,,-10.665,36.506,907.03,1009.78,0,1,0,1
1785743312.027,2026-08-03T03:48:32.026,0.759,,-10.365,36.385,907.69,1009.52,0,1,0,1
1785743313.027,2026-08-03T03:48:33.026,0.755,,-10.665,36.325,907.03,1009.39,0,1,0,1
1785743314.027,2026-08-03T03:48:34.026,0.761,,-10.725,36.506,906.90,1009.78,0,1,0,1
1785743315.027,2026-08-03T03:48:35.026,0.769,,-10.725,36.506,906.90,1009.78,0,1,0,1
1785743316.027,2026-08-03T03:48:36.026,0.766,,-10.605,36.143,907.16,1008.99,0,1,0,1
1785743317.027,2026-08-03T03:48:37.026,0.765,,-10.425,36.204,907.56,1009.12,0,1,0,1
1785743318.027,2026-08-03T03:48:38.026,0.762,,-10.665,36.325,907.03,1009.39,0,1,0,1
1785743319.027,2026-08-03T03:48:39.026,0.766,,-10.425,36.506,907.56,1009.78,0,1,0,1
1785743320.027,2026-08-03T03:48:40.026,0.760,,-10.785,36.264,906.77,1009.26,0,1,0,1
1785743321.027,2026-08-03T03:48:41.026,0.761,,-10.185,36.325,908.08,1009.39,0,1,0,1
1785743322.027,2026-08-03T03:48:42.026,0.768,,-10.185,36.325,908.08,1009.39,0,1,0,1
1785743323.027,2026-08-03T03:48:43.026,0.778,,-10.905,36.385,906.51,1009.52,0,1,0,1
1785743324.027,2026-08-03T03:48:44.026,0.772,,-10.425,36.506,907.56,1009.78,0,1,0,1
1785743325.027,2026-08-03T03:48:45.026,0.769,,-10.665,36.264,907.03,1009.26,0,1,0,1
1785743326.027,2026-08-03T03:48:46.026,0.763,,-10.305,36.264,907.82,1009.26,0,1,0,1
1785743327.027,2026-08-03T03:48:47.026,0.764,,-10.545,36.506,907.29,1009.78,0,1,0,1
1785743328.027,2026-08-03T03:48:48.026,0.746,,-10.305,36.204,907.82,1009.12,0,1,0,1
1785743329.027,2026-08-03T03:48:49.026,0.755,,-10.305,36.204,907.82,1009.12,0,1,0,1
1785743330.027,2026-08-03T03:48:50.026,0.747,,-10.305,36.385,907.82,1009.52,1,1,0,1
1785743331.027,2026-08-03T03:48:51.026,0.758,,-10.365,36.325,907.69,1009.39,0,1,0,1
1785743332.027,2026-08-03T03:48:52.026,0.763,,-10.485,36.325,907.42,1009.39,0,1,0,1
